impl,head_label,num_q_heads,num_kv_heads,head_dim,num_requests,cache_alloc_len,dtype_label,position_mode,layout,request_mapping,seed,validation,validation_detail,validation_cases,device_median_ms,device_p95_ms,device_min_ms,device_std_ms,amortized_call_ms,synchronized_call_ms,logical_read_bytes,logical_write_bytes,logical_total_bytes,logical_eff_gbps,pct_of_empirical_bw,pct_of_scattered_write_bw
graph_eager,mqa,71,1,64,1,128,bf16,uniform,strided,permuted,1234,pass,q_maxdiff=0.00e+00 k_maxdiff=0.00e+00 cases=4,uniform[0]|uniform[1]|permuted-requests|strided-qkv,0.025536000728607178,0.02703999914228916,0.024447999894618988,0.0009562851127780795,0.024872429203242064,0.03164948429912329,9600,9344,18944,0.7418546154244753,0.13417836060867025,0.20333196289315517
graph_compile,mqa,71,1,64,1,128,bf16,uniform,strided,permuted,1234,pass,q_maxdiff=0.00e+00 k_maxdiff=0.00e+00 cases=4,uniform[0]|uniform[1]|permuted-requests|strided-qkv,0.011008000001311302,0.015039999969303608,0.006816000211983919,0.0019735762505784064,0.005937659880146384,0.01126597635447979,9600,9344,18944,1.7209302323531377,0.3112626011862429,0.47168288081124815
eager,mqa,71,1,64,1,128,bf16,ragged,packed,identity,1234,pass,q_maxdiff=0.00e+00 k_maxdiff=0.00e+00 cases=5,ragged[0]|ragged[1]|uniform|permuted-requests|strided-qkv,0.091024000197649,0.10060799866914749,0.08476799726486206,0.0039401768460267045,0.07805374916642904,0.08879200322553515,9600,9344,18944,0.20812093468607298,0.037642585546957964,0.05704303415927931
compile,mqa,71,1,64,1,128,bf16,ragged,packed,identity,1234,pass,q_maxdiff=0.00e+00 k_maxdiff=0.00e+00 cases=5,ragged[0]|ragged[1]|uniform|permuted-requests|strided-qkv,0.04336000047624111,0.05075199902057648,0.03235200047492981,0.006999511676423819,0.029429399874061346,0.03994046710431576,9600,9344,18944,0.4369003642050296,0.07902164844633215,0.11974827249907027
graph_eager,mqa,71,1,64,1,128,bf16,ragged,packed,identity,1234,pass,q_maxdiff=0.00e+00 k_maxdiff=0.00e+00 cases=5,ragged[0]|ragged[1]|uniform|permuted-requests|strided-qkv,0.025536000728607178,0.0272000003606081,0.024383999407291412,0.0008685214355229249,0.024901280412450433,0.031328992918133736,9600,9344,18944,0.7418546154244753,0.13417836060867025,0.20333196289315517
graph_compile,mqa,71,1,64,1,128,bf16,ragged,packed,identity,1234,pass,q_maxdiff=0.00e+00 k_maxdiff=0.00e+00 cases=5,ragged[0]|ragged[1]|uniform|permuted-requests|strided-qkv,0.010960000101476908,0.015168000012636185,0.007104000076651573,0.0018002706042581165,0.005979930283501744,0.011241005267947912,9600,9344,18944,1.7284671372810676,0.3126257922027392,0.47374864092282765
eager,mqa,71,1,64,1,128,bf16,ragged,packed,permuted,1234,pass,q_maxdiff=0.00e+00 k_maxdiff=0.00e+00 cases=5,ragged[0]|ragged[1]|uniform|permuted-requests|strided-qkv,0.09028800204396248,0.09878399968147278,0.08860799670219421,0.004664561225342978,0.07704414892941713,0.08750456618145108,9600,9344,18944,0.209817468225467,0.037949435547349565,0.057508030248144625
compile,mqa,71,1,64,1,128,bf16,ragged,packed,permuted,1234,pass,q_maxdiff=0.00e+00 k_maxdiff=0.00e+00 cases=5,ragged[0]|ragged[1]|uniform|permuted-requests|strided-qkv,0.043215999379754066,0.052352000027894974,0.0318400003015995,0.007355256708274674,0.02923182095400989,0.036558485589921474,9600,9344,18944,0.4383561706749498,0.07928495842841757,0.12014728866877095
graph_eager,mqa,71,1,64,1,128,bf16,ragged,packed,permuted,1234,pass,q_maxdiff=0.00e+00 k_maxdiff=0.00e+00 cases=5,ragged[0]|ragged[1]|uniform|permuted-requests|strided-qkv,0.025567999109625816,0.02723200060427189,0.0244159996509552,0.0009425487341562529,0.024747500428929925,0.03161997301504016,9600,9344,18944,0.7409261834989653,0.13401043623223377,0.20307749270195927
graph_compile,mqa,71,1,64,1,128,bf16,ragged,packed,permuted,1234,pass,q_maxdiff=0.00e+00 k_maxdiff=0.00e+00 cases=5,ragged[0]|ragged[1]|uniform|permuted-requests|strided-qkv,0.010879999957978725,0.012575999833643436,0.005247999913990498,0.0015690221999329799,0.006248739082366228,0.01201301347464323,9600,9344,18944,1.7411764773130933,0.31492451539520677,0.47723209307377196
eager,mqa,71,1,64,1,128,bf16,ragged,strided,identity,1234,pass,q_maxdiff=0.00e+00 k_maxdiff=0.00e+00 cases=5,ragged[0]|ragged[1]|uniform|permuted-requests|strided-qkv,0.09148799628019333,0.10159999877214432,0.08921600133180618,0.004493661432524999,0.0775148393586278,0.0872539822012186,9600,9344,18944,0.20706541590419852,0.03745167512219429,0.05675373124018064
compile,mqa,71,1,64,1,128,bf16,ragged,strided,identity,1234,pass,q_maxdiff=0.00e+00 k_maxdiff=0.00e+00 cases=5,ragged[0]|ragged[1]|uniform|permuted-requests|strided-qkv,0.043408000841736794,0.05190400034189224,0.03139200061559677,0.007351688799886924,0.02917903009802103,0.036604003980755806,9600,9344,18944,0.4364172418137567,0.07893426667490887,0.11961585541613694
graph_eager,mqa,71,1,64,1,128,bf16,ragged,strided,identity,1234,pass,q_maxdiff=0.00e+00 k_maxdiff=0.00e+00 cases=5,ragged[0]|ragged[1]|uniform|permuted-requests|strided-qkv,0.025536000728607178,0.026335999369621277,0.024351999163627625,0.0009772483831585724,0.024792490294203162,0.031609495636075735,9600,9344,18944,0.7418546154244753,0.13417836060867025,0.20333196289315517
graph_compile,mqa,71,1,64,1,128,bf16,ragged,strided,identity,1234,pass,q_maxdiff=0.00e+00 k_maxdiff=0.00e+00 cases=5,ragged[0]|ragged[1]|uniform|permuted-requests|strided-qkv,0.010847999714314938,0.011392000131309032,0.008352000266313553,0.0012667110096539643,0.0059077993500977755,0.01125154085457325,9600,9344,18944,1.7463127303554078,0.315853503364763,0.4786398681166113
eager,mqa,71,1,64,1,128,bf16,ragged,strided,permuted,1234,pass,q_maxdiff=0.00e+00 k_maxdiff=0.00e+00 cases=5,ragged[0]|ragged[1]|uniform|permuted-requests|strided-qkv,0.08990399911999702,0.10118400305509567,0.08854400366544724,0.004149610952089517,0.07812649011611938,0.08811044972389936,9600,9344,18944,0.2107136521781972,0.03811152727136254,0.05775366172152666
compile,mqa,71,1,64,1,128,bf16,ragged,strided,permuted,1234,pass,q_maxdiff=0.00e+00 k_maxdiff=0.00e+00 cases=5,ragged[0]|ragged[1]|uniform|permuted-requests|strided-qkv,0.04380800016224384,0.0514880008995533,0.03203200176358223,0.006824594148715008,0.029557039961218834,0.03879750147461891,9600,9344,18944,0.4324324308309099,0.07821353865907267,0.11852367451969964
graph_eager,mqa,71,1,64,1,128,bf16,ragged,strided,permuted,1234,pass,q_maxdiff=0.00e+00 k_maxdiff=0.00e+00 cases=5,ragged[0]|ragged[1]|uniform|permuted-requests|strided-qkv,0.02558399923145771,0.026976000517606735,0.024383999407291412,0.0007863358174897058,0.024893570225685835,0.03164447844028473,9600,9344,18944,0.740462811486749,0.13392662668834415,0.20295048892138726
graph_compile,mqa,71,1,64,1,128,bf16,ragged,strided,permuted,1234,pass,q_maxdiff=0.00e+00 k_maxdiff=0.00e+00 cases=5,ragged[0]|ragged[1]|uniform|permuted-requests|strided-qkv,0.01089600007981062,0.012703999876976013,0.0081599997356534,0.0011045336629303913,0.0061513506807386875,0.011241005267947912,9600,9344,18944,1.738619664210691,0.3144620676550026,0.47653130640202646
eager,mqa,71,1,64,1,128,fp16,uniform,packed,identity,1234,pass,q_maxdiff=0.00e+00 k_maxdiff=0.00e+00 cases=4,uniform[0]|uniform[1]|permuted-requests|strided-qkv,0.09003200009465218,0.09894400089979172,0.088639996945858,0.003631676870132216,0.07830642978660762,0.08847599383443594,9600,9344,18944,0.21041407477434526,0.03805734306317877,0.057671551749711225
compile,mqa,71,1,64,1,128,fp16,uniform,packed,identity,1234,pass,q_maxdiff=0.00e+00 k_maxdiff=0.00e+00 cases=4,uniform[0]|uniform[1]|permuted-requests|strided-qkv,0.030112000182271004,0.04009599983692169,0.028863999992609024,0.004184176084627978,0.022936089662835002,0.028108013793826103,9600,9344,18944,0.6291179558093132,0.11378781527384768,0.17243242299280379
graph_eager,mqa,71,1,64,1,128,fp16,uniform,packed,identity,1234,pass,q_maxdiff=0.00e+00 k_maxdiff=0.00e+00 cases=4,uniform[0]|uniform[1]|permuted-requests|strided-qkv,0.025696000084280968,0.02703999914228916,0.02454400062561035,0.0007845397921823556,0.024962410097941756,0.0315540237352252,9600,9344,18944,0.7372353649542766,0.133342882278489,0.20206589101643951
graph_compile,mqa,71,1,64,1,128,fp16,uniform,packed,identity,1234,pass,q_maxdiff=0.00e+00 k_maxdiff=0.00e+00 cases=4,uniform[0]|uniform[1]|permuted-requests|strided-qkv,0.010847999714314938,0.01756799966096878,0.009440000168979168,0.0034982948860341105,0.006007490446791053,0.011201482266187668,9600,9344,18944,1.7463127303554078,0.315853503364763,0.4786398681166113
eager,mqa,71,1,64,1,128,fp16,uniform,packed,permuted,1234,pass,q_maxdiff=0.00e+00 k_maxdiff=0.00e+00 cases=4,uniform[0]|uniform[1]|permuted-requests|strided-qkv,0.08926400169730186,0.09689600020647049,0.08486399799585342,0.0058162559680477776,0.077596390619874,0.08786498801782727,9600,9344,18944,0.21222440894191516,0.03838477604763139,0.05816773899736205
compile,mqa,71,1,64,1,128,fp16,uniform,packed,permuted,1234,pass,q_maxdiff=0.00e+00 k_maxdiff=0.00e+00 cases=4,uniform[0]|uniform[1]|permuted-requests|strided-qkv,0.030671999789774418,0.03641600161790848,0.028255999088287354,0.0025271025883480533,0.023096600780263543,0.02855301136150956,9600,9344,18944,0.6176317204565072,0.11171031356777147,0.16928420670894007
graph_eager,mqa,71,1,64,1,128,fp16,uniform,packed,permuted,1234,pass,q_maxdiff=0.00e+00 k_maxdiff=0.00e+00 cases=4,uniform[0]|uniform[1]|permuted-requests|strided-qkv,0.025536000728607178,0.02691200003027916,0.024383999407291412,0.0008698077656522489,0.024841170525178313,0.03146403469145298,9600,9344,18944,0.7418546154244753,0.13417836060867025,0.20333196289315517
graph_compile,mqa,71,1,64,1,128,fp16,uniform,packed,permuted,1234,pass,q_maxdiff=0.00e+00 k_maxdiff=0.00e+00 cases=4,uniform[0]|uniform[1]|permuted-requests|strided-qkv,0.01089600007981062,0.013024000450968742,0.009184000082314014,0.0010340750396342824,0.00601920997723937,0.011160969734191895,9600,9344,18944,1.738619664210691,0.3144620676550026,0.47653130640202646
eager,mqa,71,1,64,1,128,fp16,uniform,strided,identity,1234,pass,q_maxdiff=0.00e+00 k_maxdiff=0.00e+00 cases=4,uniform[0]|uniform[1]|permuted-requests|strided-qkv,0.09041600301861763,0.10025600343942642,0.08883199840784073,0.003331083034411184,0.07789856055751443,0.08780998177826405,9600,9344,18944,0.20952043186535493,0.03789571093472018,0.057426616740839466
compile,mqa,71,1,64,1,128,fp16,uniform,strided,identity,1234,pass,q_maxdiff=0.00e+00 k_maxdiff=0.00e+00 cases=4,uniform[0]|uniform[1]|permuted-requests|strided-qkv,0.030447999946773052,0.03750399872660637,0.028736000880599022,0.0036318274036776315,0.02331651048734784,0.02834346378222108,9600,9344,18944,0.6221755134365641,0.1125321439915943,0.1705295967441378
graph_eager,mqa,71,1,64,1,128,fp16,uniform,strided,identity,1234,pass,q_maxdiff=0.00e+00 k_maxdiff=0.00e+00 cases=4,uniform[0]|uniform[1]|permuted-requests|strided-qkv,0.025567999109625816,0.02739199995994568,0.024383999407291412,0.001008448098656123,0.024855100782588124,0.03165390808135271,9600,9344,18944,0.7409261834989653,0.13401043623223377,0.20307749270195927
graph_compile,mqa,71,1,64,1,128,fp16,uniform,strided,identity,1234,pass,q_maxdiff=0.00e+00 k_maxdiff=0.00e+00 cases=4,uniform[0]|uniform[1]|permuted-requests|strided-qkv,0.010912000201642513,0.012000000104308128,0.0060800001956522465,0.001686280198948679,0.0059332395903766155,0.011225987691432238,9600,9344,18944,1.7360703491508809,0.31400097607683053,0.4758325748387704
eager,mqa,71,1,64,1,128,fp16,uniform,strided,permuted,1234,pass,q_maxdiff=0.00e+00 k_maxdiff=0.00e+00 cases=4,uniform[0]|uniform[1]|permuted-requests|strided-qkv,0.09068799763917923,0.1029760017991066,0.08614400029182434,0.02301166649539931,0.07693534949794412,0.08688803063705564,9600,9344,18944,0.20889203084373506,0.03778205279047918,0.057254380819469715
compile,mqa,71,1,64,1,128,fp16,uniform,strided,permuted,1234,pass,q_maxdiff=0.00e+00 k_maxdiff=0.00e+00 cases=4,uniform[0]|uniform[1]|permuted-requests|strided-qkv,0.03009600006043911,0.03657599911093712,0.02876799926161766,0.004286117602168379,0.022942600771784782,0.029029964935034513,9600,9344,18944,0.6294524176620301,0.11384830899074397,0.17252409430361298
graph_eager,mqa,71,1,64,1,128,fp16,uniform,strided,permuted,1234,pass,q_maxdiff=0.00e+00 k_maxdiff=0.00e+00 cases=4,uniform[0]|uniform[1]|permuted-requests|strided-qkv,0.025536000728607178,0.026688000187277794,0.0244159996509552,0.0009372151355569805,0.024874230148270726,0.03167946124449372,9600,9344,18944,0.7418546154244753,0.13417836060867025,0.20333196289315517
graph_compile,mqa,71,1,64,1,128,fp16,uniform,strided,permuted,1234,pass,q_maxdiff=0.00e+00 k_maxdiff=0.00e+00 cases=4,uniform[0]|uniform[1]|permuted-requests|strided-qkv,0.010912000201642513,0.014655999839305878,0.006943999789655209,0.0016404550884130656,0.005901289405301213,0.011306488886475563,9600,9344,18944,1.7360703491508809,0.31400097607683053,0.4758325748387704
eager,mqa,71,1,64,1,128,fp16,ragged,packed,identity,1234,pass,q_maxdiff=0.00e+00 k_maxdiff=0.00e+00 cases=5,ragged[0]|ragged[1]|uniform|permuted-requests|strided-qkv,0.09052799642086029,0.10131199657917023,0.08832000195980072,0.011635001970222584,0.0783817796036601,0.08760497439652681,9600,9344,18944,0.20926123132042224,0.03784882964091298,0.05735557350071083
compile,mqa,71,1,64,1,128,fp16,ragged,packed,identity,1234,pass,q_maxdiff=0.00e+00 k_maxdiff=0.00e+00 cases=5,ragged[0]|ragged[1]|uniform|permuted-requests|strided-qkv,0.0429919995367527,0.059487998485565186,0.0315839983522892,0.009732049826695762,0.02872738055884838,0.04042050568386912,9600,9344,18944,0.4406401238399085,0.07969805431676193,0.12077328825215476
graph_eager,mqa,71,1,64,1,128,fp16,ragged,packed,identity,1234,pass,q_maxdiff=0.00e+00 k_maxdiff=0.00e+00 cases=5,ragged[0]|ragged[1]|uniform|permuted-requests|strided-qkv,0.025567999109625816,0.027103999629616737,0.0244159996509552,0.0009512195561310032,0.024882949655875564,0.03146397648379207,9600,9344,18944,0.7409261834989653,0.13401043623223377,0.20307749270195927
graph_compile,mqa,71,1,64,1,128,fp16,ragged,packed,identity,1234,pass,q_maxdiff=0.00e+00 k_maxdiff=0.00e+00 cases=5,ragged[0]|ragged[1]|uniform|permuted-requests|strided-qkv,0.010912000201642513,0.014208000153303146,0.006016000173985958,0.0015636092677045884,0.005993159720674157,0.01154700294137001,9600,9344,18944,1.7360703491508809,0.31400097607683053,0.4758325748387704
eager,mqa,71,1,64,1,128,fp16,ragged,packed,permuted,1234,pass,q_maxdiff=0.00e+00 k_maxdiff=0.00e+00 cases=5,ragged[0]|ragged[1]|uniform|permuted-requests|strided-qkv,0.09105600044131279,0.10662399977445602,0.08895999938249588,0.013050785040321814,0.0778059905860573,0.08792500011622906,9600,9344,18944,0.20804779375533572,0.0376293566339396,0.057022987254258535
compile,mqa,71,1,64,1,128,fp16,ragged,packed,permuted,1234,pass,q_maxdiff=0.00e+00 k_maxdiff=0.00e+00 cases=5,ragged[0]|ragged[1]|uniform|permuted-requests|strided-qkv,0.041360000148415565,0.05049600079655647,0.03200000151991844,0.006938166780741889,0.03191887051798403,0.03945454955101013,9600,9344,18944,0.458027077660098,0.0828428119432098,0.12553880884808571
graph_eager,mqa,71,1,64,1,128,fp16,ragged,packed,permuted,1234,pass,q_maxdiff=0.00e+00 k_maxdiff=0.00e+00 cases=5,ragged[0]|ragged[1]|uniform|permuted-requests|strided-qkv,0.025536000728607178,0.026496000587940216,0.024383999407291412,0.0009196353682255168,0.024749699514359236,0.03135896986350417,9600,9344,18944,0.7418546154244753,0.13417836060867025,0.20333196289315517
graph_compile,mqa,71,1,64,1,128,fp16,ragged,packed,permuted,1234,pass,q_maxdiff=0.00e+00 k_maxdiff=0.00e+00 cases=5,ragged[0]|ragged[1]|uniform|permuted-requests|strided-qkv,0.010928000323474407,0.01583999954164028,0.007872000336647034,0.0018455838338172507,0.007091419538483024,0.011336931493133307,9600,9344,18944,1.733528499199112,0.3135412347038576,0.4751358893571045
eager,mqa,71,1,64,1,128,fp16,ragged,strided,identity,1234,pass,q_maxdiff=0.00e+00 k_maxdiff=0.00e+00 cases=5,ragged[0]|ragged[1]|uniform|permuted-requests|strided-qkv,0.09041600301861763,0.1082879975438118,0.08857599645853043,0.01111302112820065,0.07967970916070044,0.08850602898746729,9600,9344,18944,0.20952043186535493,0.03789571093472018,0.057426616740839466
compile,mqa,71,1,64,1,128,fp16,ragged,strided,identity,1234,pass,q_maxdiff=0.00e+00 k_maxdiff=0.00e+00 cases=5,ragged[0]|ragged[1]|uniform|permuted-requests|strided-qkv,0.04339199885725975,0.05286400020122528,0.03190400078892708,0.007676483447172171,0.02876564976759255,0.03914401168003678,9600,9344,18944,0.43657818258885195,0.07896337584119074,0.11965996702915283
graph_eager,mqa,71,1,64,1,128,fp16,ragged,strided,identity,1234,pass,q_maxdiff=0.00e+00 k_maxdiff=0.00e+00 cases=5,ragged[0]|ragged[1]|uniform|permuted-requests|strided-qkv,0.025599999353289604,0.02707199938595295,0.024383999407291412,0.000884732474357523,0.024795581120997667,0.03143900539726019,9600,9344,18944,0.7400000186939728,0.13384292190718475,0.2028236438967538
graph_compile,mqa,71,1,64,1,128,fp16,ragged,strided,identity,1234,pass,q_maxdiff=0.00e+00 k_maxdiff=0.00e+00 cases=5,ragged[0]|ragged[1]|uniform|permuted-requests|strided-qkv,0.010944000445306301,0.014271999709308147,0.0060800001956522465,0.0015980307570438476,0.00603234046138823,0.011300959158688784,9600,9344,18944,1.7309940816134346,0.3130828376140863,0.4744412409829189
eager,mqa,71,1,64,1,128,fp16,ragged,strided,permuted,1234,pass,q_maxdiff=0.00e+00 k_maxdiff=0.00e+00 cases=5,ragged[0]|ragged[1]|uniform|permuted-requests|strided-qkv,0.09035200253129005,0.12246400117874146,0.08851200342178345,0.01130679208179906,0.07736717001534998,0.08865701965987682,9600,9344,18944,0.20966884484313947,0.037922554213225344,0.057467294660022435
compile,mqa,71,1,64,1,128,fp16,ragged,strided,permuted,1234,pass,q_maxdiff=0.00e+00 k_maxdiff=0.00e+00 cases=5,ragged[0]|ragged[1]|uniform|permuted-requests|strided-qkv,0.042527999728918076,0.05075199902057648,0.03190400078892708,0.006986429991215422,0.03173984005115926,0.040641461964696646,9600,9344,18944,0.4454477078807567,0.08056759631552718,0.1220909797236032
graph_eager,mqa,71,1,64,1,128,fp16,ragged,strided,permuted,1234,pass,q_maxdiff=0.00e+00 k_maxdiff=0.00e+00 cases=5,ragged[0]|ragged[1]|uniform|permuted-requests|strided-qkv,0.025551999919116497,0.026623999699950218,0.024320000782608986,0.0007904433375365549,0.024909600615501404,0.031409552320837975,9600,9344,18944,0.7413901087964242,0.13409434584816612,0.20320464813026934
graph_compile,mqa,71,1,64,1,128,fp16,ragged,strided,permuted,1234,pass,q_maxdiff=0.00e+00 k_maxdiff=0.00e+00 cases=5,ragged[0]|ragged[1]|uniform|permuted-requests|strided-qkv,0.010912000201642513,0.014175999909639359,0.00863999966531992,0.0010438074281892214,0.006115690339356661,0.011241005267947912,9600,9344,18944,1.7360703491508809,0.31400097607683053,0.4758325748387704
eager,mqa,71,1,64,1,128,fp32,uniform,packed,identity,1234,pass,q_maxdiff=0.00e+00 k_maxdiff=0.00e+00 cases=4,uniform[0]|uniform[1]|permuted-requests|strided-qkv,0.07521599903702736,0.0865280032157898,0.07363200187683105,0.003413369014445303,0.06390888011083007,0.07348350482061505,18944,18688,37632,0.5003190874520527,0.09049211737684032,0.13713045657379855
compile,mqa,71,1,64,1,128,fp32,uniform,packed,identity,1234,pass,q_maxdiff=2.38e-07 k_maxdiff=2.38e-07 cases=4,uniform[0]|uniform[1]|permuted-requests|strided-qkv,0.029791999608278275,0.04553600028157234,0.02768000029027462,0.0068586886171991945,0.0228537293151021,0.028077978640794754,18944,18688,37632,1.2631579113455422,0.22846586677530986,0.3462138971945978
graph_eager,mqa,71,1,64,1,128,fp32,uniform,packed,identity,1234,pass,q_maxdiff=0.00e+00 k_maxdiff=0.00e+00 cases=4,uniform[0]|uniform[1]|permuted-requests|strided-qkv,0.021487999707460403,0.022463999688625336,0.020287999883294106,0.0010604367719850957,0.02063196967355907,0.02656003925949335,18944,18688,37632,1.7513030767091167,0.3167561013653523,0.4800076521790394
graph_compile,mqa,71,1,64,1,128,fp32,uniform,packed,identity,1234,pass,q_maxdiff=2.38e-07 k_maxdiff=2.38e-07 cases=4,uniform[0]|uniform[1]|permuted-requests|strided-qkv,0.010944000445306301,0.01244799979031086,0.005119999870657921,0.002609832981386944,0.005937360692769289,0.011211028322577477,18944,18688,37632,3.4385963513131736,0.6219348260712254,0.9424711138444468
eager,mqa,71,1,64,1,128,fp32,uniform,packed,permuted,1234,pass,q_maxdiff=0.00e+00 k_maxdiff=0.00e+00 cases=4,uniform[0]|uniform[1]|permuted-requests|strided-qkv,0.07460800185799599,0.08128000050783157,0.07184000313282013,0.002764106512852876,0.06331276032142341,0.07337302668020129,18944,18688,37632,0.5043962988263149,0.09122955774140623,0.1382479631237641
compile,mqa,71,1,64,1,128,fp32,uniform,packed,permuted,1234,pass,q_maxdiff=2.38e-07 k_maxdiff=2.38e-07 cases=4,uniform[0]|uniform[1]|permuted-requests|strided-qkv,0.030287999659776688,0.03420799970626831,0.027456000447273254,0.0029381330120088894,0.022681719856336713,0.028093054424971342,18944,18688,37632,1.2424722802006747,0.22472448131046935,0.3405442553309247
graph_eager,mqa,71,1,64,1,128,fp32,uniform,packed,permuted,1234,pass,q_maxdiff=0.00e+00 k_maxdiff=0.00e+00 cases=4,uniform[0]|uniform[1]|permuted-requests|strided-qkv,0.02143999934196472,0.022784000262618065,0.02038400061428547,0.0008525148178427427,0.020758199971169233,0.026554451324045658,18944,18688,37632,1.7552239344682496,0.31746526223779525,0.4810823043923079
graph_compile,mqa,71,1,64,1,128,fp32,uniform,packed,permuted,1234,pass,q_maxdiff=2.38e-07 k_maxdiff=2.38e-07 cases=4,uniform[0]|uniform[1]|permuted-requests|strided-qkv,0.010944000445306301,0.013024000450968742,0.006111999973654747,0.0014796712877481741,0.005964100128039718,0.011225987691432238,18944,18688,37632,3.4385963513131736,0.6219348260712254,0.9424711138444468
eager,mqa,71,1,64,1,128,fp32,uniform,strided,identity,1234,pass,q_maxdiff=0.00e+00 k_maxdiff=0.00e+00 cases=4,uniform[0]|uniform[1]|permuted-requests|strided-qkv,0.07571200281381607,0.08336000144481659,0.07443200051784515,0.003019209862088024,0.06324472953565419,0.07332797395065427,18944,18688,37632,0.4970414016459335,0.08989928624940476,0.13623208878737736
compile,mqa,71,1,64,1,128,fp32,uniform,strided,identity,1234,pass,q_maxdiff=2.38e-07 k_maxdiff=2.38e-07 cases=4,uniform[0]|uniform[1]|permuted-requests|strided-qkv,0.030400000512599945,0.03731200098991394,0.028831999748945236,0.0028745593065532178,0.023136870004236698,0.028823968023061752,18944,18688,37632,1.2378947159689222,0.22389654272058,0.3392896090684907
graph_eager,mqa,71,1,64,1,128,fp32,uniform,strided,identity,1234,pass,q_maxdiff=0.00e+00 k_maxdiff=0.00e+00 cases=4,uniform[0]|uniform[1]|permuted-requests|strided-qkv,0.021455999463796616,0.02239999920129776,0.020320000126957893,0.0008021180925303426,0.020480380626395345,0.026058522053062916,18944,18688,37632,1.753915032646121,0.3172285227243659,0.48072355272965833
graph_compile,mqa,71,1,64,1,128,fp32,uniform,strided,identity,1234,pass,q_maxdiff=2.38e-07 k_maxdiff=2.38e-07 cases=4,uniform[0]|uniform[1]|permuted-requests|strided-qkv,0.010912000201642513,0.013472000136971474,0.006527999881654978,0.001399879522000889,0.006086040521040559,0.011972966603934765,18944,18688,37632,3.448680288178101,0.6237586957201904,0.9452349797472871
eager,mqa,71,1,64,1,128,fp32,uniform,strided,permuted,1234,pass,q_maxdiff=0.00e+00 k_maxdiff=0.00e+00 cases=4,uniform[0]|uniform[1]|permuted-requests|strided-qkv,0.07495999708771706,0.08691199868917465,0.07356800138950348,0.004302827106775081,0.06371391005814075,0.07347296923398972,18944,18688,37632,0.5020277676366983,0.09080116432648974,0.13759878188805416
compile,mqa,71,1,64,1,128,fp32,uniform,strided,permuted,1234,pass,q_maxdiff=2.38e-07 k_maxdiff=2.38e-07 cases=4,uniform[0]|uniform[1]|permuted-requests|strided-qkv,0.02985600009560585,0.04016000032424927,0.02800000086426735,0.0298452690518827,0.022419029846787453,0.028659007512032986,18944,18688,37632,1.26045015673545,0.22797611842440846,0.3454717395690258
graph_eager,mqa,71,1,64,1,128,fp32,uniform,strided,permuted,1234,pass,q_maxdiff=0.00e+00 k_maxdiff=0.00e+00 cases=4,uniform[0]|uniform[1]|permuted-requests|strided-qkv,0.021407999098300934,0.02223999984562397,0.020320000126957893,0.0007771985143732469,0.02036676974967122,0.026545021682977676,18944,18688,37632,1.7578476076723442,0.31793980288495005,0.48180141648177505
graph_compile,mqa,71,1,64,1,128,fp32,uniform,strided,permuted,1234,pass,q_maxdiff=2.38e-07 k_maxdiff=2.38e-07 cases=4,uniform[0]|uniform[1]|permuted-requests|strided-qkv,0.010960000101476908,0.014976000413298607,0.0060800001956522465,0.00207115239462947,0.006009190110489726,0.011266500223428011,18944,18688,37632,3.4335766105448235,0.6210269115378739,0.9410952731845362
eager,mqa,71,1,64,1,128,fp32,ragged,packed,identity,1234,pass,q_maxdiff=0.00e+00 k_maxdiff=0.00e+00 cases=5,ragged[0]|ragged[1]|uniform|permuted-requests|strided-qkv,0.07555200159549713,0.08326400071382523,0.0729919970035553,0.0030075870269483653,0.0634003197774291,0.07390399696305394,18944,18688,37632,0.49809401743557313,0.0900896716134209,0.13652059603695116
compile,mqa,71,1,64,1,128,fp32,ragged,packed,identity,1234,pass,q_maxdiff=4.77e-07 k_maxdiff=2.38e-07 cases=5,ragged[0]|ragged[1]|uniform|permuted-requests|strided-qkv,0.044304000213742256,0.0506879985332489,0.03232000023126602,0.006880818777834307,0.02949701971374452,0.03762607229873538,18944,18688,37632,0.8494041129118465,0.1536307101082885,0.23280977428314975
graph_eager,mqa,71,1,64,1,128,fp32,ragged,packed,identity,1234,pass,q_maxdiff=0.00e+00 k_maxdiff=0.00e+00 cases=5,ragged[0]|ragged[1]|uniform|permuted-requests|strided-qkv,0.02143999934196472,0.02236800082027912,0.02035200037062168,0.0009234304686679061,0.02063506981357932,0.026519992388784885,18944,18688,37632,1.7552239344682496,0.31746526223779525,0.4810823043923079
graph_compile,mqa,71,1,64,1,128,fp32,ragged,packed,identity,1234,pass,q_maxdiff=4.77e-07 k_maxdiff=2.38e-07 cases=5,ragged[0]|ragged[1]|uniform|permuted-requests|strided-qkv,0.010816000401973724,0.01568000018596649,0.005888000130653381,0.0016984368660067437,0.005971419159322977,0.011210970114916563,18944,18688,37632,3.4792898115215345,0.6292950037458331,0.9536246215116413
eager,mqa,71,1,64,1,128,fp32,ragged,packed,permuted,1234,pass,q_maxdiff=0.00e+00 k_maxdiff=0.00e+00 cases=5,ragged[0]|ragged[1]|uniform|permuted-requests|strided-qkv,0.075119998306036,0.08345600217580795,0.06992000341415405,0.00400951598938499,0.06396929966285825,0.07383950287476182,18944,18688,37632,0.5009584777503412,0.09060776313846215,0.13730570450203505
